id;time_from;time_to;tag
6312581;2022-03-04 09:18:19 +01:00;2022-03-04 09:18:48 +01:00;RUN
6312619;2022-03-04 09:20:04 +01:00;2022-03-04 09:20:41 +01:00;RUN
6312655;2022-03-04 09:21:51 +01:00;2022-03-04 09:23:02 +01:00;RUN
6313787;2022-03-04 09:30:17 +01:00;2022-03-04 10:25:31 +01:00;RUN
6313869;2022-03-04 10:27:54 +01:00;2022-03-04 10:28:13 +01:00;RUN
6313870;2022-03-04 10:28:13 +01:00;2022-03-04 10:28:18 +01:00;MICROSTOP
6314003;2022-03-04 10:28:18 +01:00;2022-03-04 10:31:24 +01:00;RUN
6314293;2022-03-04 10:43:44 +01:00;2022-03-04 10:44:17 +01:00;RUN
6314310;2022-03-04 10:44:17 +01:00;2022-03-04 10:45:05 +01:00;MICROSTOP
6314374;2022-03-04 10:45:05 +01:00;2022-03-04 10:48:29 +01:00;RUN
6314541;2022-03-04 10:57:14 +01:00;2022-03-04 10:57:45 +01:00;RUN
6314999;2022-03-04 10:58:59 +01:00;2022-03-04 11:38:26 +01:00;RUN
6315051;2022-03-04 11:39:31 +01:00;2022-03-04 11:40:09 +01:00;RUN
6315413;2022-03-04 11:41:15 +01:00;2022-03-04 12:03:57 +01:00;RUN
6316296;2022-03-04 12:05:26 +01:00;2022-03-04 13:03:24 +01:00;RUN
6318514;2022-03-04 13:06:32 +01:00;2022-03-04 16:44:45 +01:00;RUN
6322547;2022-03-04 20:38:04 +01:00;2022-03-04 20:42:47 +01:00;RUN
6322785;2022-03-04 20:48:34 +01:00;2022-03-04 20:53:16 +01:00;RUN
6322920;2022-03-04 20:54:39 +01:00;2022-03-04 20:58:57 +01:00;RUN
6323064;2022-03-04 21:00:57 +01:00;2022-03-04 21:06:43 +01:00;RUN
6323128;2022-03-04 21:09:26 +01:00;2022-03-04 21:09:43 +01:00;RUN
6323191;2022-03-04 21:12:32 +01:00;2022-03-04 21:12:49 +01:00;RUN
6323254;2022-03-04 21:15:26 +01:00;2022-03-04 21:15:43 +01:00;RUN
6323388;2022-03-04 21:17:01 +01:00;2022-03-04 21:22:35 +01:00;RUN
6324323;2022-03-04 21:58:12 +01:00;2022-03-04 22:06:26 +01:00;RUN
6324827;2022-03-04 22:13:48 +01:00;2022-03-04 22:28:28 +01:00;RUN
6325038;2022-03-04 22:33:19 +01:00;2022-03-04 22:36:10 +01:00;RUN
6325159;2022-03-04 22:41:52 +01:00;2022-03-04 22:42:08 +01:00;RUN
6325175;2022-03-04 22:42:08 +01:00;2022-03-04 22:43:07 +01:00;STATE_4982
6325184;2022-03-04 22:43:07 +01:00;2022-03-04 22:43:25 +01:00;RUN
6325805;2022-03-04 22:44:27 +01:00;2022-03-04 23:16:26 +01:00;RUN
6325813;2022-03-04 23:16:26 +01:00;2022-03-04 23:16:47 +01:00;MICROSTOP
6326381;2022-03-04 23:16:47 +01:00;2022-03-04 23:47:59 +01:00;RUN
6326770;2022-03-04 23:53:47 +01:00;2022-03-05 00:06:35 +01:00;RUN
6326775;2022-03-05 00:06:35 +01:00;2022-03-05 00:06:41 +01:00;MICROSTOP
6326779;2022-03-05 00:06:41 +01:00;2022-03-05 00:06:57 +01:00;RUN
6327069;2022-03-05 00:19:39 +01:00;2022-03-05 00:20:41 +01:00;RUN
6327506;2022-03-05 00:35:31 +01:00;2022-03-05 00:43:09 +01:00;RUN
6332660;2022-03-05 00:44:52 +01:00;2022-03-05 06:00:00 +01:00;RUN
6334785;2022-03-05 06:00:00 +01:00;2022-03-05 08:03:51 +01:00;RUN
6334786;2022-03-05 08:03:51 +01:00;2022-03-05 08:03:56 +01:00;MICROSTOP
6334801;2022-03-05 08:03:56 +01:00;2022-03-05 08:04:31 +01:00;RUN
6336860;2022-03-05 08:38:09 +01:00;2022-03-05 10:09:58 +01:00;RUN
6336922;2022-03-05 10:13:43 +01:00;2022-03-05 10:14:09 +01:00;RUN
6336947;2022-03-05 10:14:09 +01:00;2022-03-05 10:15:07 +01:00;MICROSTOP
6337199;2022-03-05 10:15:07 +01:00;2022-03-05 10:33:22 +01:00;RUN
6337305;2022-03-05 10:38:52 +01:00;2022-03-05 10:39:17 +01:00;RUN
6337833;2022-03-05 10:41:59 +01:00;2022-03-05 11:10:29 +01:00;RUN
6338091;2022-03-05 11:18:24 +01:00;2022-03-05 11:21:02 +01:00;RUN
6338312;2022-03-05 11:29:22 +01:00;2022-03-05 11:30:21 +01:00;RUN
6338611;2022-03-05 11:36:26 +01:00;2022-03-05 11:44:13 +01:00;RUN
6338622;2022-03-05 11:44:13 +01:00;2022-03-05 11:44:55 +01:00;MICROSTOP
6338803;2022-03-05 11:44:55 +01:00;2022-03-05 11:55:22 +01:00;RUN
6338995;2022-03-05 12:02:12 +01:00;2022-03-05 12:03:24 +01:00;RUN
6339129;2022-03-05 12:05:43 +01:00;2022-03-05 12:09:51 +01:00;RUN
6339701;2022-03-05 12:11:45 +01:00;2022-03-05 12:42:09 +01:00;RUN
6340127;2022-03-05 12:54:57 +01:00;2022-03-05 13:02:50 +01:00;RUN
6340202;2022-03-05 13:04:12 +01:00;2022-03-05 13:07:39 +01:00;RUN
6340309;2022-03-05 13:09:21 +01:00;2022-03-05 13:12:27 +01:00;RUN
6341345;2022-03-05 13:36:08 +01:00;2022-03-05 14:05:23 +01:00;RUN
6342166;2022-03-05 14:06:41 +01:00;2022-03-05 14:49:34 +01:00;RUN
6342604;2022-03-05 15:03:01 +01:00;2022-03-05 15:13:01 +01:00;RUN
6342618;2022-03-05 15:13:01 +01:00;2022-03-05 15:13:31 +01:00;MICROSTOP
6342630;2022-03-05 15:13:31 +01:00;2022-03-05 15:13:55 +01:00;RUN
6342631;2022-03-05 15:13:55 +01:00;2022-03-05 15:14:03 +01:00;MICROSTOP
6342642;2022-03-05 15:14:03 +01:00;2022-03-05 15:14:20 +01:00;RUN
6342678;2022-03-05 15:15:32 +01:00;2022-03-05 15:15:58 +01:00;RUN
6342679;2022-03-05 15:15:58 +01:00;2022-03-05 15:16:03 +01:00;MICROSTOP
6342713;2022-03-05 15:16:03 +01:00;2022-03-05 15:17:38 +01:00;RUN
6342724;2022-03-05 15:17:38 +01:00;2022-03-05 15:18:01 +01:00;MICROSTOP
6342876;2022-03-05 15:18:01 +01:00;2022-03-05 15:28:38 +01:00;RUN
6344336;2022-03-05 15:29:42 +01:00;2022-03-05 17:16:36 +01:00;RUN
6344467;2022-03-05 17:18:08 +01:00;2022-03-05 17:18:33 +01:00;RUN
6344486;2022-03-05 17:18:33 +01:00;2022-03-05 17:19:25 +01:00;MICROSTOP
6344499;2022-03-05 17:19:25 +01:00;2022-03-05 17:20:09 +01:00;RUN
6344514;2022-03-05 17:20:09 +01:00;2022-03-05 17:20:50 +01:00;STATE_4981
6344524;2022-03-05 17:20:50 +01:00;2022-03-05 17:21:14 +01:00;RUN
6344534;2022-03-05 17:21:14 +01:00;2022-03-05 17:21:51 +01:00;MICROSTOP
6344955;2022-03-05 17:21:51 +01:00;2022-03-05 17:45:57 +01:00;RUN
6345026;2022-03-05 17:56:00 +01:00;2022-03-05 17:56:15 +01:00;RUN
6345153;2022-03-05 18:00:28 +01:00;2022-03-05 18:11:12 +01:00;RUN
6345860;2022-03-05 18:00:28 +01:00;2022-03-05 18:11:12 +01:00;RUN
6346434;2022-03-05 18:38:15 +01:00;2022-03-05 18:59:31 +01:00;RUN
6346524;2022-03-05 19:11:47 +01:00;2022-03-05 19:13:55 +01:00;RUN
6346614;2022-03-05 19:16:02 +01:00;2022-03-05 19:19:32 +01:00;RUN
6346695;2022-03-05 19:19:32 +01:00;2022-03-05 19:20:27 +01:00;MICROSTOP
6346712;2022-03-05 19:20:27 +01:00;2022-03-05 19:24:26 +01:00;RUN
6346720;2022-03-05 19:24:26 +01:00;2022-03-05 19:25:26 +01:00;STATE_4981
6346777;2022-03-05 19:25:26 +01:00;2022-03-05 19:25:41 +01:00;RUN
6347032;2022-03-05 19:27:19 +01:00;2022-03-05 19:27:50 +01:00;RUN
6347345;2022-03-05 19:35:32 +01:00;2022-03-05 19:49:40 +01:00;RUN
6347376;2022-03-05 19:52:10 +01:00;2022-03-05 19:52:26 +01:00;RUN
6347430;2022-03-05 19:54:02 +01:00;2022-03-05 19:56:01 +01:00;RUN
6347825;2022-03-05 19:56:01 +01:00;2022-03-05 19:56:59 +01:00;MICROSTOP
6347833;2022-03-05 19:56:59 +01:00;2022-03-05 20:22:21 +01:00;RUN
6347839;2022-03-05 20:22:21 +01:00;2022-03-05 20:22:49 +01:00;STATE_4982
6347852;2022-03-05 20:22:49 +01:00;2022-03-05 20:23:13 +01:00;RUN
6347897;2022-03-05 20:23:13 +01:00;2022-03-05 20:24:09 +01:00;MICROSTOP
6347938;2022-03-05 20:24:09 +01:00;2022-03-05 20:26:13 +01:00;RUN
6348236;2022-03-05 20:27:46 +01:00;2022-03-05 20:44:41 +01:00;RUN
6348258;2022-03-05 20:46:07 +01:00;2022-03-05 20:46:30 +01:00;RUN
6348463;2022-03-05 20:46:30 +01:00;2022-03-05 20:47:19 +01:00;MICROSTOP
6348530;2022-03-05 20:47:19 +01:00;2022-03-05 20:58:38 +01:00;RUN
6348591;2022-03-05 21:01:43 +01:00;2022-03-05 21:02:01 +01:00;RUN
6349462;2022-03-05 21:04:30 +01:00;2022-03-05 22:05:25 +01:00;RUN
6349663;2022-03-05 22:06:47 +01:00;2022-03-05 22:07:10 +01:00;RUN
6350425;2022-03-05 22:17:02 +01:00;2022-03-05 23:00:12 +01:00;RUN
6350438;2022-03-05 23:00:12 +01:00;2022-03-05 23:00:43 +01:00;STATE_4981
6350547;2022-03-05 23:00:43 +01:00;2022-03-05 23:01:07 +01:00;RUN
6350635;2022-03-05 23:03:34 +01:00;2022-03-05 23:20:09 +01:00;RUN
6350679;2022-03-05 23:21:22 +01:00;2022-03-05 23:21:45 +01:00;RUN
6351036;2022-03-05 23:25:29 +01:00;2022-03-06 00:31:59 +01:00;RUN
6351046;2022-03-06 00:31:59 +01:00;2022-03-06 00:32:46 +01:00;STATE_4856
6351064;2022-03-06 00:32:46 +01:00;2022-03-06 00:33:07 +01:00;RUN
6351144;2022-03-06 00:33:07 +01:00;2022-03-06 00:33:51 +01:00;MICROSTOP
6351288;2022-03-06 00:33:51 +01:00;2022-03-06 00:37:57 +01:00;RUN
6352786;2022-03-06 00:44:20 +01:00;2022-03-06 02:23:59 +01:00;RUN
6353160;2022-03-06 02:29:03 +01:00;2022-03-06 03:00:52 +01:00;RUN
6353169;2022-03-06 03:00:52 +01:00;2022-03-06 03:01:26 +01:00;STATE_4982
6353216;2022-03-06 03:01:26 +01:00;2022-03-06 03:01:50 +01:00;RUN
6353481;2022-03-06 03:03:55 +01:00;2022-03-06 03:26:19 +01:00;RUN
6353545;2022-03-06 03:26:19 +01:00;2022-03-06 03:26:46 +01:00;MICROSTOP
6353582;2022-03-06 03:26:46 +01:00;2022-03-06 03:31:57 +01:00;RUN
6355593;2022-03-06 03:33:50 +01:00;2022-03-06 06:00:00 +01:00;RUN
6355594;2022-03-06 06:00:00 +01:00;2022-03-06 06:00:52 +01:00;RUN
6355618;2022-03-06 06:00:52 +01:00;2022-03-06 06:00:57 +01:00;MICROSTOP
6355718;2022-03-06 06:00:57 +01:00;2022-03-06 06:02:03 +01:00;RUN
6355731;2022-03-06 06:31:00 +01:00;2022-03-06 06:31:19 +01:00;RUN
6355734;2022-03-06 06:31:19 +01:00;2022-03-06 06:31:57 +01:00;STATE_4984
6355739;2022-03-06 06:31:57 +01:00;2022-03-06 06:32:28 +01:00;RUN
6356305;2022-03-06 06:32:28 +01:00;2022-03-06 06:33:09 +01:00;MICROSTOP
6356306;2022-03-06 06:33:09 +01:00;2022-03-06 07:15:09 +01:00;RUN
6356907;2022-03-06 07:15:09 +01:00;2022-03-06 07:15:17 +01:00;MICROSTOP
6356912;2022-03-06 07:15:17 +01:00;2022-03-06 08:00:29 +01:00;RUN
6356919;2022-03-06 08:00:29 +01:00;2022-03-06 08:00:58 +01:00;STATE_4982
6356924;2022-03-06 08:00:58 +01:00;2022-03-06 08:01:15 +01:00;RUN
6357100;2022-03-06 08:01:15 +01:00;2022-03-06 08:01:35 +01:00;MICROSTOP
6357113;2022-03-06 08:01:35 +01:00;2022-03-06 08:15:44 +01:00;RUN
6357128;2022-03-06 08:15:44 +01:00;2022-03-06 08:16:13 +01:00;MICROSTOP
6357147;2022-03-06 08:16:13 +01:00;2022-03-06 08:16:54 +01:00;RUN
6357528;2022-03-06 08:18:07 +01:00;2022-03-06 08:44:58 +01:00;RUN
6357585;2022-03-06 08:44:58 +01:00;2022-03-06 08:45:31 +01:00;MICROSTOP
6357601;2022-03-06 08:45:31 +01:00;2022-03-06 08:49:20 +01:00;RUN
6359309;2022-03-06 08:49:20 +01:00;2022-03-06 08:50:09 +01:00;MICROSTOP
6359316;2022-03-06 08:50:09 +01:00;2022-03-06 10:52:42 +01:00;RUN
6360079;2022-03-06 10:52:42 +01:00;2022-03-06 10:52:49 +01:00;MICROSTOP
6360086;2022-03-06 10:52:49 +01:00;2022-03-06 11:48:11 +01:00;RUN
6360270;2022-03-06 11:48:11 +01:00;2022-03-06 11:48:20 +01:00;MICROSTOP
6360283;2022-03-06 11:48:20 +01:00;2022-03-06 11:57:21 +01:00;RUN
6360301;2022-03-06 11:57:21 +01:00;2022-03-06 11:57:35 +01:00;STATE_4982
6360304;2022-03-06 11:57:35 +01:00;2022-03-06 11:57:58 +01:00;RUN
6360312;2022-03-06 11:57:58 +01:00;2022-03-06 11:58:03 +01:00;MICROSTOP
6360391;2022-03-06 11:58:03 +01:00;2022-03-06 11:58:35 +01:00;RUN
6361132;2022-03-06 12:03:36 +01:00;2022-03-06 13:04:40 +01:00;RUN
6361170;2022-03-06 13:15:52 +01:00;2022-03-06 13:16:11 +01:00;RUN
6361181;2022-03-06 13:17:31 +01:00;2022-03-06 13:17:50 +01:00;RUN
6361187;2022-03-06 13:17:50 +01:00;2022-03-06 13:18:21 +01:00;STATE_4984
6361206;2022-03-06 13:18:21 +01:00;2022-03-06 13:18:43 +01:00;RUN
6361484;2022-03-06 13:20:29 +01:00;2022-03-06 13:45:11 +01:00;RUN
6361794;2022-03-06 13:45:11 +01:00;2022-03-06 13:45:53 +01:00;MICROSTOP
6361795;2022-03-06 13:45:53 +01:00;2022-03-06 14:09:15 +01:00;RUN
6361810;2022-03-06 14:09:15 +01:00;2022-03-06 14:09:21 +01:00;MICROSTOP
6361897;2022-03-06 14:09:21 +01:00;2022-03-06 14:10:31 +01:00;RUN
6362081;2022-03-06 14:14:50 +01:00;2022-03-06 14:29:19 +01:00;RUN
6362277;2022-03-06 14:29:19 +01:00;2022-03-06 14:29:48 +01:00;STATE_4982
6362335;2022-03-06 14:29:48 +01:00;2022-03-06 14:40:20 +01:00;RUN
6362905;2022-03-06 14:42:02 +01:00;2022-03-06 15:18:19 +01:00;RUN
6363023;2022-03-06 15:18:19 +01:00;2022-03-06 15:18:29 +01:00;MICROSTOP
6363077;2022-03-06 15:18:29 +01:00;2022-03-06 15:24:58 +01:00;RUN
6363378;2022-03-06 15:26:19 +01:00;2022-03-06 15:42:57 +01:00;RUN
6363520;2022-03-06 15:42:57 +01:00;2022-03-06 15:43:45 +01:00;MICROSTOP
6363559;2022-03-06 15:43:45 +01:00;2022-03-06 15:51:54 +01:00;RUN
6363610;2022-03-06 15:53:07 +01:00;2022-03-06 15:54:05 +01:00;RUN
6364556;2022-03-06 15:55:26 +01:00;2022-03-06 16:46:57 +01:00;RUN
6364974;2022-03-06 16:46:57 +01:00;2022-03-06 16:47:11 +01:00;MICROSTOP
6364985;2022-03-06 16:47:11 +01:00;2022-03-06 17:08:40 +01:00;RUN
6365424;2022-03-06 17:08:40 +01:00;2022-03-06 17:09:01 +01:00;MICROSTOP
6365657;2022-03-06 17:09:01 +01:00;2022-03-06 17:36:53 +01:00;RUN
6367872;2022-03-06 17:59:34 +01:00;2022-03-06 18:00:00 +01:00;MICROSTOP
6367926;2022-03-06 20:01:23 +01:00;2022-03-06 20:02:20 +01:00;RUN
6367944;2022-03-06 20:03:41 +01:00;2022-03-06 20:03:56 +01:00;RUN
6368001;2022-03-06 20:03:56 +01:00;2022-03-06 20:04:07 +01:00;MICROSTOP
6368154;2022-03-06 20:04:07 +01:00;2022-03-06 20:07:25 +01:00;RUN
6368179;2022-03-06 20:16:35 +01:00;2022-03-06 20:17:00 +01:00;RUN
6368189;2022-03-06 20:17:00 +01:00;2022-03-06 20:17:47 +01:00;MICROSTOP
6368202;2022-03-06 20:17:47 +01:00;2022-03-06 20:18:11 +01:00;RUN
6369707;2022-03-06 20:18:11 +01:00;2022-03-06 20:18:37 +01:00;MICROSTOP
6370304;2022-03-06 20:18:37 +01:00;2022-03-06 22:40:20 +01:00;RUN
6370431;2022-03-06 22:48:21 +01:00;2022-03-06 22:48:50 +01:00;RUN
6370450;2022-03-06 22:48:50 +01:00;2022-03-06 22:49:29 +01:00;MICROSTOP
6370895;2022-03-06 22:49:29 +01:00;2022-03-06 23:21:39 +01:00;RUN
6370896;2022-03-06 23:21:39 +01:00;2022-03-06 23:21:47 +01:00;MICROSTOP
6370915;2022-03-06 23:21:47 +01:00;2022-03-06 23:22:56 +01:00;RUN
6371380;2022-03-06 23:26:41 +01:00;2022-03-06 23:59:23 +01:00;RUN
6372826;2022-03-07 00:01:59 +01:00;2022-03-07 01:24:38 +01:00;RUN
6372828;2022-03-07 01:24:38 +01:00;2022-03-07 01:24:45 +01:00;MICROSTOP
6372888;2022-03-07 01:24:45 +01:00;2022-03-07 01:28:09 +01:00;RUN
6372889;2022-03-07 01:28:09 +01:00;2022-03-07 01:28:16 +01:00;MICROSTOP
6374500;2022-03-07 01:28:16 +01:00;2022-03-07 03:05:42 +01:00;RUN
6374515;2022-03-07 03:05:42 +01:00;2022-03-07 03:06:10 +01:00;MICROSTOP
6374619;2022-03-07 03:06:10 +01:00;2022-03-07 03:11:18 +01:00;RUN
6376853;2022-03-07 03:15:00 +01:00;2022-03-07 05:23:39 +01:00;RUN
6376865;2022-03-07 05:23:39 +01:00;2022-03-07 05:24:03 +01:00;MICROSTOP
6377015;2022-03-07 05:24:03 +01:00;2022-03-07 05:31:04 +01:00;RUN
6377024;2022-03-07 05:31:04 +01:00;2022-03-07 05:31:58 +01:00;STATE_4981
6381322;2022-03-07 09:52:53 +01:00;2022-03-07 09:53:09 +01:00;RUN
6381367;2022-03-07 09:54:49 +01:00;2022-03-07 09:57:52 +01:00;RUN
6381671;2022-03-07 10:01:59 +01:00;2022-03-07 10:43:56 +01:00;RUN
6381746;2022-03-07 10:47:53 +01:00;2022-03-07 10:48:28 +01:00;RUN
6381779;2022-03-07 10:50:50 +01:00;2022-03-07 10:53:36 +01:00;RUN
6381780;2022-03-07 10:53:36 +01:00;2022-03-07 10:53:41 +01:00;MICROSTOP
6381821;2022-03-07 10:53:41 +01:00;2022-03-07 11:01:29 +01:00;RUN
6381831;2022-03-07 11:01:29 +01:00;2022-03-07 11:02:26 +01:00;MICROSTOP
6381873;2022-03-07 11:02:26 +01:00;2022-03-07 11:07:33 +01:00;RUN
6383300;2022-03-07 11:12:55 +01:00;2022-03-07 12:33:06 +01:00;RUN
6384400;2022-03-07 12:35:09 +01:00;2022-03-07 13:31:48 +01:00;RUN
6384401;2022-03-07 13:31:48 +01:00;2022-03-07 13:31:53 +01:00;MICROSTOP
6384423;2022-03-07 13:31:53 +01:00;2022-03-07 13:32:42 +01:00;RUN
6384633;2022-03-07 13:40:55 +01:00;2022-03-07 13:42:24 +01:00;RUN
6384644;2022-03-07 13:42:24 +01:00;2022-03-07 13:43:10 +01:00;MICROSTOP
6385187;2022-03-07 13:43:10 +01:00;2022-03-07 14:12:44 +01:00;RUN
6385188;2022-03-07 14:12:44 +01:00;2022-03-07 14:12:49 +01:00;MICROSTOP
6385268;2022-03-07 14:12:49 +01:00;2022-03-07 14:17:32 +01:00;RUN
6387964;2022-03-07 14:23:38 +01:00;2022-03-07 17:16:42 +01:00;RUN
6388703;2022-03-07 17:28:51 +01:00;2022-03-07 18:00:00 +01:00;RUN
6388831;2022-03-07 18:00:00 +01:00;2022-03-07 18:01:51 +01:00;RUN
6388832;2022-03-07 18:01:51 +01:00;2022-03-07 18:01:56 +01:00;MICROSTOP
6388915;2022-03-07 18:01:56 +01:00;2022-03-07 18:06:56 +01:00;RUN
6388920;2022-03-07 18:06:56 +01:00;2022-03-07 18:07:01 +01:00;MICROSTOP
6388950;2022-03-07 18:07:01 +01:00;2022-03-07 18:08:59 +01:00;RUN
6389028;2022-03-07 18:11:05 +01:00;2022-03-07 18:11:44 +01:00;RUN
6389119;2022-03-07 18:14:53 +01:00;2022-03-07 18:15:20 +01:00;RUN
6389131;2022-03-07 18:15:20 +01:00;2022-03-07 18:15:45 +01:00;MICROSTOP
6389152;2022-03-07 18:15:45 +01:00;2022-03-07 18:16:09 +01:00;RUN
6389208;2022-03-07 18:17:29 +01:00;2022-03-07 18:19:05 +01:00;RUN
6389220;2022-03-07 18:19:05 +01:00;2022-03-07 18:19:57 +01:00;MICROSTOP
6389303;2022-03-07 18:19:57 +01:00;2022-03-07 18:25:52 +01:00;RUN
6389337;2022-03-07 18:27:02 +01:00;2022-03-07 18:27:23 +01:00;RUN
6389350;2022-03-07 18:27:23 +01:00;2022-03-07 18:28:19 +01:00;MICROSTOP
6390225;2022-03-07 18:28:19 +01:00;2022-03-07 19:29:57 +01:00;RUN
6390372;2022-03-07 19:34:12 +01:00;2022-03-07 19:35:20 +01:00;RUN
6390390;2022-03-07 19:35:20 +01:00;2022-03-07 19:36:07 +01:00;MICROSTOP
6390409;2022-03-07 19:36:07 +01:00;2022-03-07 19:37:17 +01:00;RUN
6391440;2022-03-07 19:38:21 +01:00;2022-03-07 20:50:42 +01:00;RUN
6391494;2022-03-07 20:54:34 +01:00;2022-03-07 20:55:00 +01:00;RUN
6391499;2022-03-07 20:55:00 +01:00;2022-03-07 20:55:34 +01:00;MICROSTOP
6391508;2022-03-07 20:55:34 +01:00;2022-03-07 20:55:54 +01:00;RUN
6392483;2022-03-07 21:01:15 +01:00;2022-03-07 23:34:41 +01:00;RUN
6395752;2022-03-07 23:39:41 +01:00;2022-03-08 03:28:50 +01:00;RUN
6395757;2022-03-08 03:28:50 +01:00;2022-03-08 03:29:01 +01:00;MICROSTOP
6395798;2022-03-08 03:29:01 +01:00;2022-03-08 03:31:01 +01:00;RUN
6395799;2022-03-08 03:31:01 +01:00;2022-03-08 03:31:06 +01:00;MICROSTOP
6395813;2022-03-08 03:31:06 +01:00;2022-03-08 03:31:57 +01:00;RUN
6397444;2022-03-08 05:30:54 +01:00;2022-03-08 05:35:48 +01:00;RUN
6397462;2022-03-08 05:35:48 +01:00;2022-03-08 05:36:37 +01:00;MICROSTOP
6397515;2022-03-08 05:36:37 +01:00;2022-03-08 05:43:00 +01:00;RUN
6397516;2022-03-08 05:43:00 +01:00;2022-03-08 05:43:05 +01:00;MICROSTOP
6397638;2022-03-08 05:43:05 +01:00;2022-03-08 06:00:00 +01:00;RUN
6398672;2022-03-08 06:00:00 +01:00;2022-03-08 07:44:31 +01:00;RUN
6399882;2022-03-08 08:13:11 +01:00;2022-03-08 10:09:26 +01:00;RUN
6399900;2022-03-08 10:10:53 +01:00;2022-03-08 10:11:13 +01:00;RUN
6400284;2022-03-08 10:12:18 +01:00;2022-03-08 11:04:37 +01:00;RUN
6400344;2022-03-08 11:13:59 +01:00;2022-03-08 11:14:45 +01:00;RUN
6400347;2022-03-08 11:14:45 +01:00;2022-03-08 11:15:26 +01:00;MICROSTOP
6400358;2022-03-08 11:15:26 +01:00;2022-03-08 11:16:18 +01:00;RUN
6400381;2022-03-08 11:17:29 +01:00;2022-03-08 11:17:51 +01:00;RUN
6400750;2022-03-08 11:56:51 +01:00;2022-03-08 11:57:16 +01:00;RUN
6400779;2022-03-08 12:00:05 +01:00;2022-03-08 12:00:56 +01:00;RUN
6400781;2022-03-08 12:00:56 +01:00;2022-03-08 12:01:47 +01:00;STATE_4982
6400790;2022-03-08 12:01:47 +01:00;2022-03-08 12:02:28 +01:00;RUN
6400793;2022-03-08 12:02:28 +01:00;2022-03-08 12:03:09 +01:00;MICROSTOP
6400803;2022-03-08 12:03:09 +01:00;2022-03-08 12:03:54 +01:00;RUN
6400875;2022-03-08 12:04:58 +01:00;2022-03-08 12:10:43 +01:00;RUN
6400988;2022-03-08 12:18:38 +01:00;2022-03-08 12:18:54 +01:00;RUN
6400997;2022-03-08 12:18:54 +01:00;2022-03-08 12:19:42 +01:00;MICROSTOP
6401087;2022-03-08 12:19:42 +01:00;2022-03-08 12:37:05 +01:00;RUN
6401352;2022-03-08 13:06:03 +01:00;2022-03-08 13:07:07 +01:00;RUN
6401356;2022-03-08 13:07:07 +01:00;2022-03-08 13:07:35 +01:00;MICROSTOP
6401361;2022-03-08 13:07:35 +01:00;2022-03-08 13:14:16 +01:00;RUN
6403634;2022-03-08 13:16:51 +01:00;2022-03-08 18:00:00 +01:00;RUN
6403927;2022-03-08 18:00:00 +01:00;2022-03-08 18:13:23 +01:00;RUN
6405700;2022-03-08 18:16:39 +01:00;2022-03-08 20:29:34 +01:00;RUN
6408035;2022-03-08 20:34:50 +01:00;2022-03-08 23:10:46 +01:00;RUN
6414653;2022-03-08 23:18:01 +01:00;2022-03-09 04:31:27 +01:00;RUN
6416024;2022-03-09 04:33:29 +01:00;2022-03-09 05:21:38 +01:00;RUN
6416564;2022-03-09 05:25:22 +01:00;2022-03-09 06:00:00 +01:00;RUN
6418247;2022-03-09 06:00:00 +01:00;2022-03-09 07:16:28 +01:00;RUN
6418778;2022-03-09 07:46:36 +01:00;2022-03-09 07:46:59 +01:00;RUN
6418796;2022-03-09 07:46:36 +01:00;2022-03-09 07:46:59 +01:00;RUN
6422282;2022-03-09 08:52:28 +01:00;2022-03-09 11:26:59 +01:00;RUN
6422308;2022-03-09 11:28:39 +01:00;2022-03-09 11:28:58 +01:00;RUN
6422766;2022-03-09 11:32:41 +01:00;2022-03-09 11:54:24 +01:00;RUN
6423365;2022-03-09 11:55:29 +01:00;2022-03-09 12:50:24 +01:00;RUN
6423394;2022-03-09 12:50:24 +01:00;2022-03-09 12:51:23 +01:00;STATE_4982
6425975;2022-03-09 12:51:23 +01:00;2022-03-09 14:52:47 +01:00;RUN
6425980;2022-03-09 14:52:47 +01:00;2022-03-09 14:53:02 +01:00;STATE_4982
6425986;2022-03-09 14:53:02 +01:00;2022-03-09 14:53:23 +01:00;RUN
6426005;2022-03-09 14:53:23 +01:00;2022-03-09 14:54:01 +01:00;MICROSTOP
6426027;2022-03-09 14:54:01 +01:00;2022-03-09 14:54:33 +01:00;RUN
6427618;2022-03-09 14:56:07 +01:00;2022-03-09 16:37:34 +01:00;RUN
6427619;2022-03-09 16:37:34 +01:00;2022-03-09 16:37:39 +01:00;MICROSTOP
6427866;2022-03-09 16:37:39 +01:00;2022-03-09 16:53:18 +01:00;RUN
6428515;2022-03-09 17:13:28 +01:00;2022-03-09 18:00:00 +01:00;RUN
6429166;2022-03-09 18:00:00 +01:00;2022-03-09 18:50:49 +01:00;RUN
6429173;2022-03-09 18:50:49 +01:00;2022-03-09 18:51:29 +01:00;MICROSTOP
6431467;2022-03-09 18:51:29 +01:00;2022-03-09 21:14:36 +01:00;RUN
6431480;2022-03-09 21:14:36 +01:00;2022-03-09 21:14:43 +01:00;MICROSTOP
6434902;2022-03-09 21:14:43 +01:00;2022-03-10 00:24:38 +01:00;RUN
6436523;2022-03-10 01:54:25 +01:00;2022-03-10 02:03:57 +01:00;RUN
6436561;2022-03-10 02:05:16 +01:00;2022-03-10 02:05:38 +01:00;RUN
